;idPedido;descTipoItem;descItem
8542;903;ingrediente 2;camarão
8543;903;ingrediente 3;alho-poró
8544;903;ingrediente 4;alho
8545;903;ingrediente 5;azeite de oliva
8546;903;massa;massa tradicional
8547;903;queijo 1;mussarela
8548;903;queijo 2;queijo brie
8549;904;bebida;refrigerante
8550;904;borda;catupiry
8551;904;ingrediente 1;tomate
8552;904;ingrediente 2;azeitona
8553;904;ingrediente 3;alho
8554;904;ingrediente 4;azeite de oliva
8555;904;ingrediente 5;atum
8556;904;massa;massa tradicional
8557;904;queijo 1;mussarela
8558;904;queijo 2;parmesão
8559;905;bebida;água com gás
8560;905;borda;cream cheese
8561;905;ingrediente 1;alho-poró
8562;905;ingrediente 2;linguiça calabresa defumada
8563;905;ingrediente 3;queijo coalho grelhado
8564;905;ingrediente 4;orégano
8565;905;ingrediente 5;cebola
8566;905;massa;massa tradicional
8567;905;queijo 1;mussarela
8568;905;queijo 2;catupiry
8569;906;bebida;refrigerante
8570;906;borda;borda tradicional
8571;906;ingrediente 1;frango
8572;906;ingrediente 2;milho
8573;906;ingrediente 3;ovo
8574;906;ingrediente 4;alho
8575;906;ingrediente 5;orégano
8576;906;massa;massa fina
8577;906;queijo 1;mussarela
8578;906;queijo 2;catupiry
8579;907;bebida;suco de maracujá
8580;907;borda;catupiry
8581;907;ingrediente 1;carne seca
8582;907;ingrediente 2;pepperoni
8583;907;ingrediente 3;cogumelos
8584;907;ingrediente 4;bacon
8585;907;ingrediente 5;linguiça calabresa defumada
8586;907;massa;massa grossa
8587;907;queijo 1;mussarela
8588;907;queijo 2;parmesão
8589;908;bebida;cerveja
8590;908;borda;catupiry
8591;908;ingrediente 1;calabresa
8592;908;ingrediente 2;bacon
8593;908;ingrediente 3;alho
8594;908;ingrediente 4;frango
8595;908;ingrediente 5;linguiça calabresa defumada
8596;908;massa;massa tradicional
8597;908;queijo 1;mussarela
8598;908;queijo 2;parmesão
8599;909;bebida;cerveja
8600;909;borda;catupiry
8601;909;ingrediente 1;tomate
8602;909;ingrediente 2;presunto
8603;909;ingrediente 3;cebola
8604;909;ingrediente 4;azeitona
8605;909;ingrediente 5;ovo
8606;909;massa;massa fina
8607;909;queijo 1;mussarela
8608;909;queijo 2;parmesão
8609;910;bebida;limonada
8610;910;borda;borda tradicional
8611;910;ingrediente 1;pepperoni
8612;910;ingrediente 2;tomate
8613;910;ingrediente 3;azeitona
8614;910;ingrediente 4;brócolis
8615;910;ingrediente 5;calabresa
8616;910;massa;massa tradicional
8617;910;queijo 1;mussarela
8618;910;queijo 2;parmesão
8619;911;bebida;vinho tinto
8620;911;borda;catupiry
8621;911;ingrediente 1;alho-poró
8622;911;ingrediente 2;tomate
8623;911;ingrediente 3;cogumelos
8624;911;ingrediente 4;pepperoni
8625;911;ingrediente 5;bacon
8626;911;massa;massa tradicional
8627;911;queijo 1;mussarela
8628;911;queijo 2;catupiry
8629;912;borda;catupiry
8630;912;ingrediente 1;cebola
8631;912;ingrediente 2;bacon
8632;912;ingrediente 3;linguiça calabresa defumada
8633;912;ingrediente 4;azeitona
8634;912;ingrediente 5;azeite de oliva
8635;912;massa;massa tradicional
8636;912;queijo 1;mussarela
8637;912;queijo 2;catupiry
8638;913;bebida;refrigerante
8639;913;borda;catupiry
8640;913;ingrediente 1;linguiça calabresa defumada
8641;913;ingrediente 2;tomate seco
8642;913;ingrediente 3;cebolinha
8643;913;ingrediente 4;azeitona
8644;913;massa;massa grossa
8645;913;queijo 1;mussarela
8646;913;queijo 2;cheddar
8647;914;bebida;vinho tinto
8648;914;borda;borda tradicional
8649;914;ingrediente 1;presunto
8650;914;ingrediente 2;tomate
8651;914;ingrediente 3;azeitona
8652;914;ingrediente 4;bacon
8653;914;massa;massa tradicional
8654;914;queijo 1;mussarela
8655;914;queijo 2;parmesão
8656;915;bebida;vinho tinto
8657;915;borda;cheddar
8658;915;ingrediente 1;cebola
8659;915;ingrediente 2;frango
8660;915;ingrediente 3;bacon
8661;915;ingrediente 4;salsinha
8662;915;ingrediente 5;milho
8663;915;massa;massa fina
8664;915;queijo 1;catupiry
8665;915;queijo 2;provolone
8666;916;bebida;vinho tinto
8667;916;borda;catupiry
8668;916;ingrediente 1;tomate
8669;916;ingrediente 2;presunto
8670;916;ingrediente 3;bacon
8671;916;ingrediente 4;milho
8672;916;ingrediente 5;queijo cheddar
8673;916;massa;massa tradicional
8674;916;queijo 1;mussarela
8675;916;queijo 2;cheddar
8676;917;bebida;cerveja
8677;917;borda;cream cheese
8678;917;ingrediente 1;cebola
8679;917;ingrediente 2;tomate
8680;917;ingrediente 3;palmito
8681;917;ingrediente 4;camarão
8682;917;ingrediente 5;cebolinha
8683;917;massa;massa fina
8684;917;queijo 1;mussarela
8685;917;queijo 2;ricota
8686;918;bebida;suco de uva
8687;918;borda;catupiry
8688;918;ingrediente 1;bacon
8689;918;ingrediente 2;ovo
8690;918;ingrediente 3;carne seca
8691;918;ingrediente 4;milho
8692;918;ingrediente 5;pepperoni
8693;918;massa;massa tradicional
8694;918;queijo 1;mussarela
8695;918;queijo 2;parmesão
8696;919;bebida;água com gás
8697;919;borda;catupiry
8698;919;ingrediente 1;brócolis
8699;919;ingrediente 2;bacon
8700;919;ingrediente 3;espinafre
8701;919;ingrediente 4;azeite de oliva
8702;919;ingrediente 5;rúcula
8703;919;massa;massa tradicional
8704;919;queijo 1;parmesão
8705;919;queijo 2;queijo coalho
8706;920;bebida;refrigerante
8707;920;borda;catupiry
8708;920;ingrediente 1;cogumelos
8709;920;ingrediente 2;azeitona
8710;920;ingrediente 3;pepperoni
8711;920;massa;massa tradicional
8712;920;queijo 1;mussarela
8713;920;queijo 2;queijo brie
8714;921;bebida;refrigerante
8715;921;borda;borda tradicional
8716;921;ingrediente 1;presunto
8717;921;ingrediente 2;calabresa
8718;921;ingrediente 3;milho
8719;921;ingrediente 4;alho-poró
8720;921;ingrediente 5;salsinha
8721;921;massa;massa fina
8722;921;queijo 1;mussarela
8723;921;queijo 2;parmesão
8724;922;bebida;cerveja
8725;922;borda;borda tradicional
8726;922;ingrediente 1;pepperoni
8727;922;ingrediente 2;azeitona
8728;922;ingrediente 3;cebola
8729;922;ingrediente 4;azeite de oliva
8730;922;ingrediente 5;rúcula
8731;922;massa;massa tradicional
8732;922;queijo 1;mussarela
8733;922;queijo 2;gorgonzola
8734;923;bebida;cerveja
8735;923;borda;cream cheese
8736;923;ingrediente 1;azeite de oliva
8737;923;ingrediente 2;pepperoni
8738;923;ingrediente 3;orégano
8739;923;ingrediente 4;tomate
8740;923;ingrediente 5;alho
8741;923;massa;massa tradicional
8742;923;queijo 1;gorgonzola
8743;923;queijo 2;queijo brie
8744;924;bebida;suco de laranja
8745;924;borda;borda tradicional
8746;924;ingrediente 1;presunto
8747;924;ingrediente 2;tomate
8748;924;ingrediente 3;bacon
8749;924;ingrediente 4;calabresa
8750;924;ingrediente 5;frango
8751;924;massa;massa fina
8752;924;queijo 1;mussarela
8753;924;queijo 2;parmesão
8754;925;bebida;chá gelado
8755;925;borda;cream cheese
8756;925;ingrediente 1;frango
8757;925;ingrediente 2;brócolis
8758;925;ingrediente 3;cogumelos
8759;925;ingrediente 4;cebola
8760;925;ingrediente 5;alho
8761;925;massa;massa fina
8762;925;queijo 1;mussarela
8763;925;queijo 2;gorgonzola
8764;926;bebida;suco de maracujá
8765;926;borda;cheddar
8766;926;ingrediente 1;alho
8767;926;ingrediente 2;brócolis
8768;926;ingrediente 3;cebola
8769;926;ingrediente 4;palmito
8770;926;ingrediente 5;alho-poró
8771;926;massa;massa fina
8772;926;queijo 1;mussarela
8773;927;bebida;refrigerante
8774;927;borda;cream cheese
8775;927;ingrediente 1;calabresa
8776;927;ingrediente 2;queijo coalho grelhado
8777;927;ingrediente 3;tomate
8778;927;ingrediente 4;milho
8779;927;ingrediente 5;carne seca
8780;927;massa;massa tradicional
8781;927;queijo 1;mussarela
8782;927;queijo 2;catupiry
8783;928;bebida;suco de maracujá
8784;928;borda;catupiry
8785;928;ingrediente 1;linguiça calabresa defumada
8786;928;ingrediente 2;cebola
8787;928;ingrediente 3;bacon
8788;928;ingrediente 4;orégano
8789;928;massa;massa tradicional
8790;928;queijo 1;mussarela
8791;928;queijo 2;queijo coalho
8792;929;bebida;suco de maracujá
8793;929;borda;catupiry
8794;929;ingrediente 1;pepperoni
8795;929;ingrediente 2;milho
8796;929;ingrediente 3;tomate
8797;929;ingrediente 4;bacon
8798;929;ingrediente 5;calabresa
8799;929;massa;massa tradicional
8800;929;queijo 1;cheddar
8801;929;queijo 2;catupiry
8802;930;bebida;cerveja
8803;930;borda;borda tradicional
8804;930;ingrediente 1;pepperoni
8805;930;ingrediente 2;queijo gouda
8806;930;ingrediente 3;cebola
8807;930;ingrediente 4;tomate
8808;930;ingrediente 5;azeitona
8809;930;massa;massa fina
8810;930;queijo 1;mussarela
8811;930;queijo 2;parmesão
8812;931;bebida;vinho tinto
8813;931;borda;cheddar
8814;931;ingrediente 1;bacon
8815;931;ingrediente 2;linguiça calabresa defumada
8816;931;ingrediente 3;uva passa
8817;931;ingrediente 4;frango
8818;931;ingrediente 5;tomate
8819;931;massa;massa tradicional
8820;931;queijo 1;cheddar
8821;931;queijo 2;catupiry
8822;932;bebida;refrigerante
8823;932;borda;borda tradicional
8824;932;ingrediente 1;pepperoni
8825;932;ingrediente 2;bacon
8826;932;ingrediente 3;orégano
8827;932;ingrediente 4;cebola
8828;932;ingrediente 5;cogumelos
8829;932;massa;massa tradicional
8830;932;queijo 1;mussarela
8831;932;queijo 2;cheddar
8832;933;bebida;cerveja
8833;933;borda;catupiry
8834;933;ingrediente 1;pepperoni
8835;933;ingrediente 2;tomate
8836;933;ingrediente 3;azeitona
8837;933;ingrediente 4;espinafre
8838;933;ingrediente 5;frango
8839;933;massa;massa tradicional
8840;933;queijo 1;mussarela
8841;933;queijo 2;catupiry
8842;934;bebida;refrigerante
8843;934;borda;cream cheese
8844;934;ingrediente 1;azeitona
8845;934;ingrediente 2;camarão
8846;934;ingrediente 3;presunto
8847;934;massa;massa tradicional
8848;934;queijo 1;gorgonzola
8849;934;queijo 2;mussarela
8850;935;bebida;vinho tinto
8851;935;borda;cream cheese
8852;935;ingrediente 1;alho
8853;935;ingrediente 2;ovo
8854;935;ingrediente 3;queijo coalho grelhado
8855;935;ingrediente 4;cebola caramelizada
8856;935;ingrediente 5;orégano
8857;935;massa;massa fina
8858;935;queijo 1;mussarela
8859;935;queijo 2;parmesão
8860;936;bebida;suco de laranja
8861;936;borda;catupiry
8862;936;ingrediente 1;carne seca
8863;936;ingrediente 2;cebola
8864;936;ingrediente 3;azeitona
8865;936;ingrediente 4;tomate
8866;936;ingrediente 5;bacon
8867;936;massa;massa tradicional
8868;936;queijo 1;mussarela
8869;936;queijo 2;queijo coalho
8870;937;bebida;vinho tinto
8871;937;borda;catupiry
8872;937;ingrediente 1;bacon
8873;937;ingrediente 2;calabresa
8874;937;ingrediente 3;pimenta calabresa
8875;937;ingrediente 4;cebola
8876;937;ingrediente 5;tomate
8877;937;massa;massa tradicional
8878;937;queijo 1;mussarela
8879;937;queijo 2;catupiry
8880;938;bebida;refrigerante
8881;938;borda;cream cheese
8882;938;ingrediente 1;tomate
8883;938;ingrediente 2;azeitona
8884;938;ingrediente 3;bacon
8885;938;ingrediente 4;ovo
8886;938;ingrediente 5;presunto
8887;938;massa;massa tradicional
8888;938;queijo 1;cheddar
8889;938;queijo 2;gorgonzola
8890;939;bebida;limonada
8891;939;borda;borda tradicional
8892;939;ingrediente 1;pepperoni
8893;939;ingrediente 2;cogumelos
8894;939;ingrediente 3;azeitona
8895;939;ingrediente 4;alho
8896;939;ingrediente 5;azeite de oliva
8897;939;massa;massa fina
8898;939;queijo 1;mussarela
8899;939;queijo 2;queijo coalho
8900;940;bebida;vinho tinto
8901;940;borda;borda tradicional
8902;940;ingrediente 1;anchova em conserva
8903;940;ingrediente 2;cogumelos
8904;940;ingrediente 3;tomate
8905;940;ingrediente 4;pepperoni
8906;940;ingrediente 5;cebola
8907;940;massa;massa tradicional
8908;940;queijo 1;mussarela
8909;940;queijo 2;gorgonzola
8910;941;bebida;suco de abacaxi
8911;941;borda;catupiry
8912;941;ingrediente 1;cebola
8913;941;ingrediente 2;anchova
8914;941;ingrediente 3;carne seca
8915;941;ingrediente 4;cogumelos
8916;941;ingrediente 5;cebola
8917;941;massa;massa tradicional
8918;941;queijo 1;gorgonzola
8919;941;queijo 2;cheddar
8920;942;bebida;refrigerante
8921;942;borda;borda tradicional
8922;942;ingrediente 1;bacon
8923;942;ingrediente 2;linguiça calabresa defumada
8924;942;ingrediente 3;presunto
8925;942;ingrediente 4;tomate
8926;942;ingrediente 5;frango
8927;942;massa;massa tradicional
8928;942;queijo 1;mussarela
8929;942;queijo 2;parmesão
8930;943;bebida;suco de abacaxi
8931;943;borda;catupiry
8932;943;ingrediente 1;brócolis
8933;943;ingrediente 2;tomate
8934;943;ingrediente 3;cebola
8935;943;ingrediente 4;abobrinha
8936;943;ingrediente 5;espinafre
8937;943;massa;massa tradicional
8938;944;bebida;refrigerante
8939;944;borda;borda tradicional
8940;944;ingrediente 1;pimentão
8941;944;ingrediente 2;presunto
8942;944;ingrediente 3;pepperoni
8943;944;ingrediente 4;calabresa
8944;944;ingrediente 5;orégano
8945;944;massa;massa grossa
8946;944;queijo 1;mussarela
8947;944;queijo 2;parmesão
8948;945;bebida;suco de laranja
8949;945;borda;catupiry
8950;945;ingrediente 1;milho
8951;945;ingrediente 2;tomate
8952;945;ingrediente 3;calabresa
8953;945;ingrediente 4;presunto
8954;945;ingrediente 5;cebola caramelizada
8955;945;massa;massa tradicional
8956;945;queijo 1;mussarela
8957;945;queijo 2;catupiry
8958;946;bebida;refrigerante
8959;946;borda;borda tradicional
8960;946;ingrediente 1;calabresa
8961;946;ingrediente 2;tomate
8962;946;ingrediente 3;tomate
8963;946;massa;massa fina
8964;946;queijo 1;mussarela
8965;946;queijo 2;mussarela
8966;947;bebida;cerveja
8967;947;borda;catupiry
8968;947;ingrediente 1;pepperoni
8969;947;ingrediente 2;tomate
8970;947;ingrediente 3;bacon
8971;947;massa;massa tradicional
8972;947;queijo 1;mussarela
8973;947;queijo 2;parmesão
8974;948;bebida;suco de uva
8975;948;borda;cheddar
8976;948;ingrediente 1;espinafre
8977;948;ingrediente 2;abobrinha
8978;948;ingrediente 3;alcaparra
8979;948;ingrediente 4;berinjela
8980;948;ingrediente 5;frango
8981;948;massa;massa grossa
8982;948;queijo 1;parmesão
8983;948;queijo 2;mussarela
8984;949;bebida;refrigerante
8985;949;borda;catupiry
8986;949;ingrediente 1;azeitona
8987;949;ingrediente 2;frango
8988;949;ingrediente 3;tomate
8989;949;ingrediente 4;atum
8990;949;ingrediente 5;milho
8991;949;massa;massa tradicional
8992;949;queijo 1;catupiry
8993;949;queijo 2;cheddar
8994;950;bebida;cerveja
8995;950;borda;catupiry
8996;950;ingrediente 1;carne seca
8997;950;ingrediente 2;cebola caramelizada
8998;950;ingrediente 3;mel
8999;950;ingrediente 4;queijo de cabra
9000;950;massa;massa tradicional
9001;950;queijo 1;mussarela
9002;950;queijo 2;queijo brie
9003;951;bebida;chá gelado
9004;951;borda;borda tradicional
9005;951;ingrediente 1;pepperoni
9006;951;ingrediente 2;cebola
9007;951;ingrediente 3;alho
9008;951;ingrediente 4;frango
9009;951;ingrediente 5;bacon
9010;951;massa;massa tradicional
9011;951;queijo 1;mussarela
9012;951;queijo 2;queijo coalho
9013;952;bebida;suco de abacaxi
9014;952;borda;borda tradicional
9015;952;ingrediente 1;pepperoni
9016;952;ingrediente 2;tomate
9017;952;ingrediente 3;bacon
9018;952;ingrediente 4;camarão
9019;952;ingrediente 5;carne seca
9020;952;massa;massa tradicional
9021;952;queijo 1;mussarela
9022;952;queijo 2;gorgonzola
9023;953;bebida;cerveja
9024;953;borda;cream cheese
9025;953;ingrediente 1;azeite de oliva
9026;953;ingrediente 2;alcaparra
9027;953;ingrediente 3;tomate
9028;953;ingrediente 4;alho
9029;953;ingrediente 5;azeitona
9030;953;massa;massa fina
9031;953;queijo 1;gorgonzola
9032;953;queijo 2;queijo brie
9033;954;bebida;cerveja
9034;954;borda;catupiry
9035;954;ingrediente 1;brócolis
9036;954;ingrediente 2;milho
9037;954;ingrediente 3;camarão
9038;954;massa;massa tradicional
9039;954;queijo 1;mussarela
9040;954;queijo 2;catupiry
9041;955;bebida;suco de uva
9042;955;borda;catupiry
9043;955;ingrediente 1;pepperoni
9044;955;ingrediente 2;azeitona
9045;955;ingrediente 3;cebola
9046;955;ingrediente 4;orégano
9047;955;ingrediente 5;cebolinha
9048;955;massa;massa tradicional
9049;955;queijo 1;mussarela
9050;955;queijo 2;cheddar
9051;956;bebida;suco de maracujá
9052;956;borda;cheddar
9053;956;ingrediente 1;tomate
9054;956;ingrediente 2;palmito
9055;956;ingrediente 3;frango
9056;956;ingrediente 4;orégano
9057;956;ingrediente 5;ovo
9058;956;massa;massa tradicional
9059;956;queijo 1;parmesão
9060;956;queijo 2;mussarela
9061;957;bebida;refrigerante
9062;957;borda;cheddar
9063;957;ingrediente 1;bacon
9064;957;ingrediente 2;tomate
9065;957;ingrediente 3;cebola
9066;957;ingrediente 4;orégano
9067;957;ingrediente 5;milho
9068;957;massa;massa fina
9069;957;queijo 1;mussarela
9070;957;queijo 2;cheddar
9071;958;bebida;chá gelado
9072;958;borda;borda tradicional
9073;958;ingrediente 1;pimentão
9074;958;ingrediente 2;azeitona
9075;958;ingrediente 3;tomate seco
9076;958;ingrediente 4;tomate
9077;958;ingrediente 5;cogumelos
9078;958;massa;massa fina
9079;958;queijo 1;parmesão
9080;958;queijo 2;cheddar
9081;959;bebida;vinho tinto
9082;959;borda;cream cheese
9083;959;ingrediente 1;pepperoni
9084;959;ingrediente 2;azeitona
9085;959;ingrediente 3;cogumelos
9086;959;ingrediente 4;tomate seco
9087;959;ingrediente 5;cebola caramelizada
9088;959;massa;massa fina
9089;959;queijo 1;queijo brie
9090;959;queijo 2;provolone
9091;960;bebida;suco de laranja
9092;960;borda;catupiry
9093;960;ingrediente 1;frango
9094;960;ingrediente 2;bacon
9095;960;ingrediente 3;milho
9096;960;ingrediente 4;presunto
9097;960;ingrediente 5;azeitona
9098;960;massa;massa fina
9099;960;queijo 1;catupiry
9100;960;queijo 2;mussarela
9101;961;bebida;chá gelado
9102;961;borda;borda tradicional
9103;961;ingrediente 1;palmito
9104;961;ingrediente 2;cogumelos
9105;961;ingrediente 3;pepperoni
9106;961;ingrediente 4;pimentão
9107;961;ingrediente 5;azeitona
9108;961;massa;massa tradicional
9109;961;queijo 1;provolone
9110;961;queijo 2;mussarela
9111;962;bebida;suco de abacaxi
9112;962;borda;catupiry
9113;962;ingrediente 1;alho
9114;962;ingrediente 2;pimentão
9115;962;ingrediente 3;picles
9116;962;ingrediente 4;calabresa
9117;962;ingrediente 5;milho
9118;962;massa;massa tradicional
9119;962;queijo 1;cheddar
9120;962;queijo 2;catupiry
9121;963;bebida;refrigerante
9122;963;borda;cheddar
9123;963;ingrediente 1;frango
9124;963;ingrediente 2;azeitona
9125;963;ingrediente 3;milho
9126;963;ingrediente 4;carne seca
